Gene	logFC KO/WT	logCPM	pVal.Cmn	adj.pVal.Cmn	pVal.Tgw	adj.pVal.Tgw	Cmn.Disp	Tgw.Disp	UpDown.Cmn	UpDown.Tgw	WT #1 FPKM	WT #2 FPKM	WT #3 FPKM	KO CLONE1 FPKM	KO CLONE2 FPKM	KO CLONE3 FPKM	geneName
ENSG00000237765	-0.313920693	5.063295702	0.13446843	0.324490942	0.079533069	0.222097965	0.030544097	0.030544097	0	0	1015	748	1249	1058	1098	767	FAM200B
ENSG00000050393	-0.313638205	5.337346982	0.133553506	0.323141519	0.079111209	0.22134122	0.030544097	0.030544097	0	0	1252	933	1420	1263	1291	978	MCUR1
ENSG00000187325	-0.313529948	5.181915669	0.134503898	0.324490942	0.086658984	0.235493783	0.030544097	0.030544097	0	0	962	849	1477	1108	1231	833	TAF9B
ENSG00000138085	-0.313136393	5.072335642	0.136170671	0.327387572	0.060554018	0.185127932	0.030544097	0.030544097	0	0	1000	670	1449	1123	954	864	ATRAID
ENSG00000086589	-0.313111139	5.675442363	0.13325661	0.322868034	0.062049617	0.187941575	0.030544097	0.030544097	0	0	1448	1200	1941	1527	1626	1306	RBM22
ENSG00000121057	-0.31301688	5.805200176	0.132894339	0.322422453	0.109933128	0.275529097	0.030544097	0.030544097	0	0	1700	1356	1877	1723	1269	1865	AKAP1
ENSG00000163536	-0.312910028	2.964830306	0.155958726	0.356059735	0.157741756	0.346624654	0.030544097	0.030544097	0	0	249	170	280	214	271	191	SERPINI1
ENSG00000075426	-0.312336168	4.532858619	0.141092714	0.334567803	0.084011261	0.230595974	0.030544097	0.030544097	0	0	674	436	1062	657	730	627	FOSL2
ENSG00000171067	-0.312244836	3.326453347	0.153323576	0.352172923	0.117384279	0.286785105	0.030544097	0.030544097	0	0	304	223	374	286	301	282	C11orf24
ENSG00000024526	-0.312145357	7.539282638	0.131540377	0.320242461	0.17430187	0.369084766	0.030544097	0.030544097	0	0	5298	4021	7726	5067	7762	3467	DEPDC1
ENSG00000169756	-0.312127154	5.939499966	0.133957588	0.323784619	0.087287569	0.236538535	0.030544097	0.030544097	0	0	1733	1337	2545	2020	2085	1281	LIMS1
ENSG00000005175	-0.312037586	5.630698189	0.134499978	0.324490942	0.073077306	0.20967933	0.030544097	0.030544097	0	0	1487	1200	1691	1477	1526	1318	RPAP3
ENSG00000117010	-0.312006923	2.453672463	0.17313586	0.380211437	0.213532869	0.419657211	0.030544097	0.030544097	0	0	183	107	206	152	204	118	ZNF684
ENSG00000063854	-0.311876037	3.566861227	0.149721306	0.347017565	0.140916328	0.32388622	0.030544097	0.030544097	0	0	430	235	400	323	372	332	HAGH
ENSG00000140832	-0.311872355	3.22907869	0.1558552	0.355893018	0.189127237	0.389241471	0.030544097	0.030544097	0	0	327	175	354	306	194	312	MARVELD3
ENSG00000104413	-0.311750519	8.141899259	0.131557463	0.320242461	0.086100341	0.23440651	0.030544097	0.030544097	0	0	8341	6386	10754	9781	8497	6527	ESRP1
ENSG00000160117	-0.311713895	1.871615342	0.189217271	0.399537685	0.231421915	0.441594005	0.030544097	0.030544097	0	0	120	75	132	107	84	122	ANKLE1
ENSG00000089234	-0.311655488	4.663981595	0.13900414	0.331728582	0.097759377	0.254649309	0.030544097	0.030544097	0	0	797	599	843	727	735	741	BRAP
ENSG00000126088	-0.311456891	4.920396861	0.139279321	0.332013796	0.081193697	0.225512745	0.030544097	0.030544097	0	0	939	589	1275	823	1018	795	UROD
ENSG00000010810	-0.311454017	3.875625665	0.145324625	0.340593983	0.197103371	0.398748295	0.030544097	0.030544097	0	0	429	328	568	526	520	244	FYN
ENSG00000272831	-0.311440641	1.689308762	0.195241837	0.408148412	0.225823728	0.435227291	0.030544097	0.030544097	0	0	103	75	104	113	81	83	RP11-792A8.4
ENSG00000143570	-0.311286395	4.939499981	0.138977907	0.331728582	0.069119079	0.201993931	0.030544097	0.030544097	0	0	980	630	1187	891	894	885	SLC39A1
ENSG00000119411	-0.311254449	3.790597148	0.14858238	0.345405472	0.115076436	0.283662708	0.030544097	0.030544097	0	0	439	269	565	483	339	385	BSPRY
ENSG00000265681	-0.311233409	3.151079119	0.156321889	0.356495112	0.139066737	0.321074587	0.030544097	0.030544097	0	0	300	176	329	312	236	226	RPL17
ENSG00000161203	-0.31117164	7.170188843	0.133139324	0.322738107	0.072386644	0.208122714	0.030544097	0.030544097	0	0	4403	2975	5833	4285	4803	3507	AP2M1
ENSG00000170779	-0.310970052	4.937515529	0.13983818	0.332787864	0.102749436	0.263345576	0.030544097	0.030544097	0	0	916	583	1363	935	1078	669	CDCA4
ENSG00000186017	-0.310945439	3.159215889	0.156100608	0.356279665	0.268268815	0.483035159	0.030544097	0.030544097	0	0	247	190	381	387	274	127	ZNF566
ENSG00000170310	-0.310872058	3.625087246	0.148363969	0.345262077	0.122329516	0.294763048	0.030544097	0.030544097	0	0	348	303	441	353	382	336	STX8
ENSG00000185340	-0.310692587	2.05786601	0.192086879	0.40353469	0.292082625	0.506252525	0.030544097	0.030544097	0	0	150	74	153	77	141	137	GAS2L1
ENSG00000197006	-0.310606447	5.048457006	0.13937111	0.332013796	0.061592119	0.18716117	0.030544097	0.030544097	0	0	1042	667	1325	987	1010	889	METTL9
ENSG00000171806	-0.310592622	2.925285521	0.162253406	0.364300893	0.161625104	0.351925333	0.030544097	0.030544097	0	0	212	146	349	280	203	180	METTL18
ENSG00000151718	-0.310182089	6.044888511	0.13603853	0.327237888	0.055082133	0.173936553	0.030544097	0.030544097	0	0	1899	1514	2534	2066	1908	1794	WWC2
ENSG00000179632	-0.310104664	5.655233253	0.137096411	0.328825403	0.084118624	0.230800476	0.030544097	0.030544097	0	0	1783	1077	1626	1566	1449	1385	MAF1
ENSG00000096872	-0.310100294	5.380621179	0.137336765	0.329177082	0.1506312	0.336536825	0.030544097	0.030544097	0	0	1408	1045	1128	1137	1247	1237	IFT74
ENSG00000149115	-0.309918986	4.634998689	0.14246073	0.336145876	0.089388773	0.239643793	0.030544097	0.030544097	0	0	736	526	1007	676	852	636	TNKS1BP1
ENSG00000167306	-0.309711279	5.666897527	0.137313925	0.329177082	0.075379024	0.214313809	0.030544097	0.030544097	0	0	1548	1201	1756	1710	1481	1261	MYO5B
ENSG00000138592	-0.309568257	7.04659776	0.134930777	0.325241516	0.110374114	0.276240078	0.030544097	0.030544097	0	0	3981	3384	4120	4195	3958	3418	USP8
ENSG00000162627	-0.309350888	4.628728016	0.143250506	0.337478302	0.098712134	0.256181057	0.030544097	0.030544097	0	0	744	524	986	638	864	650	SNX7
ENSG00000196409	-0.309302606	2.31289811	0.174612747	0.381902517	0.199963159	0.402098397	0.030544097	0.030544097	0	0	141	127	165	146	141	141	ZNF658
ENSG00000105865	-0.309267719	3.852660451	0.149074067	0.345956643	0.110329342	0.276180198	0.030544097	0.030544097	0	0	453	309	542	505	393	365	DUS4L
ENSG00000197275	-0.309158909	3.601351656	0.154592461	0.353987757	0.16402738	0.355047247	0.030544097	0.030544097	0	0	339	228	572	416	408	240	RAD54B
ENSG00000150768	-0.309153171	6.69935226	0.136318472	0.327574735	0.059673291	0.183433346	0.030544097	0.030544097	0	0	3121	2140	4290	3276	3068	2748	DLAT
ENSG00000145996	-0.308998793	4.463403488	0.144911017	0.340021708	0.08764599	0.237128037	0.030544097	0.030544097	0	0	657	446	929	757	649	527	CDKAL1
ENSG00000108590	-0.308977074	3.431222239	0.154447815	0.353771873	0.108968816	0.274041161	0.030544097	0.030544097	0	0	306	235	439	334	326	279	MED31
ENSG00000112877	-0.308964711	2.894261806	0.168734295	0.373335425	0.158320038	0.347269929	0.030544097	0.030544097	0	0	217	130	352	244	213	190	CEP72
ENSG00000096696	-0.308696252	8.078935057	0.135393467	0.326077048	0.121543922	0.293577891	0.030544097	0.030544097	0	0	8272	6525	9034	7328	7093	9062	DSP
ENSG00000113758	-0.308662916	6.056870978	0.137821458	0.330000996	0.098617429	0.256075018	0.030544097	0.030544097	0	0	2138	1565	2164	1746	1938	2098	DBN1
ENSG00000144635	-0.308583544	5.776567174	0.138757568	0.331564265	0.061932195	0.18766684	0.030544097	0.030544097	0	0	1741	1199	1987	1685	1701	1408	DYNC1LI1
ENSG00000126822	-0.308524346	4.157968174	0.148968098	0.345908212	0.091107263	0.242860499	0.030544097	0.030544097	0	0	530	344	785	519	535	500	PLEKHG3
ENSG00000161638	-0.3084605	5.169104931	0.141509393	0.335288236	0.072199891	0.207798416	0.030544097	0.030544097	0	0	1109	740	1442	1000	1201	937	ITGA5
ENSG00000238317	-0.308459771	0.943893314	0.224618958	0.445372822	0.282508996	0.49739145	0.030544097	0.030544097	0	0	62	43	62	69	40	54	SNORD11
ENSG00000119541	-0.308404361	6.270928065	0.137920379	0.330181576	0.115204755	0.283733116	0.030544097	0.030544097	0	0	2338	1665	3008	2827	1615	2322	VPS4B
ENSG00000100101	-0.308291523	3.040850694	0.165525777	0.368569682	0.126443499	0.301370592	0.030544097	0.030544097	0	0	238	174	337	253	244	218	NOL12
ENSG00000263272	-0.308009345	0.244281154	0.390466685	0.61604879	0.574712291	0.752389256	0.030544097	0.030544097	0	0	23	10	79	36	31	32	CTC-524C5.2
ENSG00000159210	-0.307908895	5.507343753	0.140668726	0.334110221	0.066986713	0.197819917	0.030544097	0.030544097	0	0	1329	987	1823	1300	1518	1155	SNF8
ENSG00000133794	-0.307810213	4.964836527	0.143074927	0.337234325	0.096589879	0.252398554	0.030544097	0.030544097	0	0	954	660	1227	914	1103	715	ARNTL
ENSG00000165195	-0.307798037	3.998617729	0.149436838	0.346474452	0.117761378	0.287506403	0.030544097	0.030544097	0	0	439	361	648	539	499	362	PIGA
ENSG00000124356	-0.307782105	5.876679812	0.13913031	0.331777728	0.085564839	0.23335563	0.030544097	0.030544097	0	0	1771	1431	1970	1964	1720	1468	STAMBP
ENSG00000253276	-0.307712324	3.425340448	0.161118033	0.362722135	0.169481443	0.363270569	0.030544097	0.030544097	0	0	281	190	553	297	372	266	CCDC71L
ENSG00000104067	-0.307589021	7.685312612	0.137031403	0.328725606	0.083442062	0.229616862	0.030544097	0.030544097	0	0	6206	4867	7195	6283	6113	5605	TJP1
ENSG00000107874	-0.307389711	4.452603192	0.147203875	0.343736709	0.081789681	0.226757735	0.030544097	0.030544097	0	0	709	436	855	665	623	621	CUEDC2
ENSG00000019186	-0.307238589	6.903893996	0.13867083	0.331413375	0.278687272	0.493602126	0.030544097	0.030544097	0	0	3740	2442	4783	1663	4159	4459	CYP24A1
ENSG00000167186	-0.307147377	4.283489871	0.148236956	0.345230895	0.153314237	0.340569008	0.030544097	0.030544097	0	0	557	414	810	645	700	366	COQ7
ENSG00000199691	-0.306958874	0.943573782	0.224618958	0.445372822	0.273433809	0.48783314	0.030544097	0.030544097	0	0	48	49	70	67	44	52	RN7SKP173
ENSG00000118777	-0.306522742	1.241771009	0.222692232	0.443050626	0.28333131	0.498090132	0.030544097	0.030544097	0	0	68	51	91	98	47	58	ABCG2
ENSG00000160606	-0.306494213	2.104342629	0.204134939	0.420008371	0.279175821	0.494242637	0.030544097	0.030544097	0	0	120	63	228	132	102	137	TLCD1
ENSG00000101670	-0.306385918	0.7233331	0.250778479	0.475211836	0.274629197	0.489096217	0.030544097	0.030544097	0	0	49	36	59	52	41	46	LIPG
ENSG00000147224	-0.306358898	5.345100277	0.144072052	0.338672732	0.105166637	0.267350872	0.030544097	0.030544097	0	0	1199	739	1894	1194	1447	920	PRPS1
ENSG00000141642	-0.306249035	2.922122017	0.167678524	0.371830766	0.149310345	0.334958756	0.030544097	0.030544097	0	0	204	172	308	247	227	186	ELAC1
ENSG00000266999	-0.306095166	1.6800969	0.185795797	0.395403629	0.312182439	0.527361581	0.030544097	0.030544097	0	0	97	86	90	98	124	54	AC015849.16
ENSG00000103351	-0.306060876	4.00739401	0.15144498	0.349687555	0.111302729	0.278019335	0.030544097	0.030544097	0	0	517	353	567	529	447	429	CLUAP1
ENSG00000182362	-0.306055069	3.481023285	0.158063842	0.358778615	0.121908311	0.294154577	0.030544097	0.030544097	0	0	356	240	406	375	315	285	YBEY
ENSG00000135070	-0.305912111	4.742189003	0.146343388	0.342337341	0.088605132	0.238270461	0.030544097	0.030544097	0	0	855	595	939	794	795	746	ISCA1
ENSG00000070047	-0.305893164	4.75810968	0.145828524	0.341603985	0.11707746	0.286348296	0.030544097	0.030544097	0	0	883	633	862	749	863	746	PHRF1
ENSG00000162344	-0.30567951	4.68780624	0.146939675	0.343233879	0.278715253	0.493602126	0.030544097	0.030544097	0	0	688	592	1054	735	1166	366	FGF19
ENSG00000007392	-0.305621169	4.36867268	0.148683884	0.34546993	0.109500869	0.27478889	0.030544097	0.030544097	0	0	665	477	682	612	611	578	LUC7L
ENSG00000167112	-0.305561539	4.559338872	0.147772767	0.344721328	0.116068485	0.28495807	0.030544097	0.030544097	0	0	769	526	801	775	571	712	TRUB2
ENSG00000157456	-0.305421198	6.044912881	0.142493316	0.336145876	0.137930164	0.319321512	0.030544097	0.030544097	0	0	1943	1309	2870	2031	2535	1243	CCNB2
ENSG00000009844	-0.305370627	6.364163256	0.141587968	0.335394612	0.06992393	0.2034572	0.030544097	0.030544097	0	0	2354	1849	3249	2560	2551	2107	VTA1
ENSG00000213281	-0.305008221	7.237825367	0.14091046	0.334376714	0.084839475	0.232143542	0.030544097	0.030544097	0	0	4043	3239	6631	4686	4975	3587	NRAS
ENSG00000130309	-0.305004177	5.36210917	0.145539316	0.340983374	0.066417872	0.196594661	0.030544097	0.030544097	0	0	1259	790	1767	1265	1131	1197	COLGALT1
ENSG00000101391	-0.304911384	4.825195608	0.147855984	0.344797333	0.076635626	0.216865886	0.030544097	0.030544097	0	0	883	573	1138	912	866	706	CDK5RAP1
ENSG00000177674	-0.304889635	3.39474752	0.165503188	0.368569682	0.14575496	0.330519077	0.030544097	0.030544097	0	0	282	190	523	304	315	296	AGTRAP
ENSG00000218283	-0.30482597	6.232218958	0.142479798	0.336145876	0.078400724	0.220022322	0.030544097	0.030544097	0	0	2388	1681	2642	2309	2150	2116	MORF4L1P1
ENSG00000128016	-0.304807152	3.867062866	0.152888324	0.351582863	0.155054353	0.342920705	0.030544097	0.030544097	0	0	438	372	456	404	459	406	ZFP36
ENSG00000108511	-0.304803553	4.150490336	0.151536408	0.349811628	0.133331012	0.312016335	0.030544097	0.030544097	0	0	606	389	579	547	576	430	HOXB6
ENSG00000132824	-0.304790558	7.151691856	0.141037446	0.334508534	0.113131117	0.280937941	0.030544097	0.030544097	0	0	4410	3432	4643	4030	4836	3579	SERINC3
ENSG00000088247	-0.304768578	5.89480705	0.143486018	0.337806532	0.076741526	0.216923342	0.030544097	0.030544097	0	0	1973	1271	2093	1715	1658	1815	KHSRP
ENSG00000236814	-0.304542444	4.678558121	0.150761633	0.348855117	0.107495126	0.271745822	0.030544097	0.030544097	0	0	766	429	1245	858	742	646	RP11-446E9.1
ENSG00000213194	-0.304352895	0.883378406	0.263656495	0.489797202	0.341464425	0.55589169	0.030544097	0.030544097	0	0	34	42	90	65	50	42	AC016732.2
ENSG00000136908	-0.304153702	3.777810456	0.1589563	0.359816002	0.115811786	0.284646731	0.030544097	0.030544097	0	0	383	266	629	445	414	341	DPM2
ENSG00000233276	-0.303956017	4.672477867	0.151695329	0.350035477	0.109642578	0.275095362	0.030544097	0.030544097	0	0	781	418	1232	842	745	649	GPX1
ENSG00000184489	-0.303746674	1.645243781	0.230553053	0.452221348	0.257002869	0.471021044	0.030544097	0.030544097	0	0	82	56	152	106	86	78	PTP4A3
ENSG00000270983	-0.303689461	0.56518816	0.276742405	0.505155407	0.30986698	0.525028505	0.030544097	0.030544097	0	0	50	30	48	43	41	40	RP11-137J7.3
ENSG00000116030	-0.303656926	6.347133767	0.144225665	0.338866389	0.081568874	0.226368934	0.030544097	0.030544097	0	0	2365	1584	3638	2442	2716	1981	SUMO1
ENSG00000108064	-0.303621833	6.535313697	0.143760584	0.338226207	0.064782394	0.193219337	0.030544097	0.030544097	0	0	2727	1900	3910	2930	2807	2398	TFAM
ENSG00000241127	-0.303620209	3.710610306	0.158364735	0.359113447	0.11506696	0.283662708	0.030544097	0.030544097	0	0	414	279	485	433	361	350	YAE1D1
ENSG00000253210	-0.303599238	0.134436805	0.287338665	0.517040292	0.336225056	0.551206627	0.030544097	0.030544097	0	0	34	27	31	41	31	19	RP11-809O17.1
ENSG00000152904	-0.303526699	4.792767004	0.149745194	0.347017565	0.085293722	0.233023378	0.030544097	0.030544097	0	0	887	563	1073	893	866	672	GGPS1
ENSG00000102189	-0.303484996	6.251495336	0.143813696	0.338260547	0.115557715	0.284283285	0.030544097	0.030544097	0	0	2261	1956	2391	2363	2310	2003	EEA1
ENSG00000184575	-0.303381002	8.015872931	0.142215566	0.336006918	0.124860691	0.298548896	0.030544097	0.030544097	0	0	7672	6268	8894	8976	8234	5614	XPOT
ENSG00000120334	-0.303379258	4.30619487	0.152689647	0.351348758	0.17392854	0.368709441	0.030544097	0.030544097	0	0	570	430	796	693	700	351	CENPL
ENSG00000197279	-0.303367963	4.176777767	0.1528756	0.351582863	0.130903829	0.308530244	0.030544097	0.030544097	0	0	565	415	624	652	516	421	ZNF165
ENSG00000113369	-0.303282738	6.340067195	0.14418218	0.338820888	0.083971065	0.230595974	0.030544097	0.030544097	0	0	2273	1944	2996	2590	2462	2057	ARRDC3
ENSG00000103494	-0.303133221	4.9562194	0.148111218	0.345064528	0.127091384	0.302401721	0.030544097	0.030544097	0	0	968	778	946	901	880	926	RPGRIP1L
ENSG00000196943	-0.302813477	5.275933752	0.148385996	0.345262077	0.067742853	0.199424057	0.030544097	0.030544097	0	0	1136	824	1572	1110	1200	1075	NOP9
ENSG00000116649	-0.302792737	3.439511751	0.163020971	0.365406146	0.18429299	0.382980462	0.030544097	0.030544097	0	0	299	252	421	322	233	385	SRM
ENSG00000164620	-0.302504953	1.962117795	0.201636598	0.416680042	0.248430063	0.461144367	0.030544097	0.030544097	0	0	128	79	141	111	146	80	RELL2
ENSG00000109971	-0.302177958	9.462346003	0.143333211	0.337559923	0.103962643	0.265480683	0.030544097	0.030544097	0	0	23092	16057	23228	21266	19971	20505	HSPA8
ENSG00000184005	-0.302134321	1.736446289	0.200920327	0.415530961	0.332632936	0.548078441	0.030544097	0.030544097	0	0	98	76	120	70	147	69	ST6GALNAC3
ENSG00000138758	-0.302021016	7.353352134	0.144588035	0.339448354	0.07895717	0.221139618	0.030544097	0.030544097	0	0	4976	3719	5913	4995	4799	4532	11-Sep
ENSG00000067533	-0.301864261	5.790162752	0.147882943	0.344797333	0.061437703	0.186853616	0.030544097	0.030544097	0	0	1515	1156	2437	1834	1581	1444	RRP15
ENSG00000169217	-0.301638583	5.309009073	0.150263128	0.348045576	0.072834952	0.209154826	0.030544097	0.030544097	0	0	1211	753	1718	1199	1256	1019	CD2BP2
ENSG00000075188	-0.301631528	5.64904251	0.148979212	0.345908212	0.080453045	0.224096327	0.030544097	0.030544097	0	0	1377	961	2378	1635	1593	1184	NUP37
ENSG00000132341	-0.301394125	8.195136204	0.144967316	0.340097004	0.097416148	0.254037877	0.030544097	0.030544097	0	0	8786	5362	13399	10085	8834	6909	RAN
ENSG00000105963	-0.301355219	0.67646112	0.323485152	0.552898974	0.468549481	0.669126136	0.030544097	0.030544097	0	0	45	18	86	64	28	44	ADAP1
ENSG00000136463	-0.301298086	3.69216531	0.164358937	0.36713537	0.114152037	0.282474513	0.030544097	0.030544097	0	0	389	243	567	392	375	361	TACO1
ENSG00000178150	-0.301261482	1.983366302	0.20169649	0.416742505	0.20702816	0.410832006	0.030544097	0.030544097	0	0	119	81	156	137	113	93	ZNF114
ENSG00000204370	-0.300569143	5.963642011	0.149195448	0.346086138	0.06308333	0.189844604	0.030544097	0.030544097	0	0	1747	1278	2744	2051	1671	1753	SDHD
ENSG00000164032	-0.300447474	8.317718765	0.146409636	0.3423943	0.299676902	0.514394231	0.030544097	0.030544097	0	0	7457	4060	21093	10472	11505	6200	H2AFZ
ENSG00000095066	-0.300410867	4.292150528	0.155566829	0.355523477	0.194057031	0.395490087	0.030544097	0.030544097	0	0	678	473	537	566	485	653	HOOK2
ENSG00000165630	-0.300141813	2.926374716	0.175080035	0.382404027	0.180099614	0.376493955	0.030544097	0.030544097	0	0	239	176	254	215	252	194	PRPF18
ENSG00000126878	-0.300120513	4.606557042	0.156360816	0.35652601	0.08711452	0.236206287	0.030544097	0.030544097	0	0	729	480	1038	694	708	724	AIF1L
ENSG00000167995	-0.299978207	1.971511872	0.19818066	0.41202337	0.474542209	0.673915179	0.030544097	0.030544097	0	0	102	95	150	115	199	28	BEST1
ENSG00000215190	-0.299939966	2.050861231	0.196360821	0.409687021	0.225415169	0.434976963	0.030544097	0.030544097	0	0	113	108	138	123	111	123	LINC00680
ENSG00000074696	-0.299875508	6.606078791	0.148342933	0.345262077	0.089443711	0.239699591	0.030544097	0.030544097	0	0	2827	2314	3507	2895	2683	2942	PTPLAD1
ENSG00000238082	-0.29982366	0.323523848	0.35865773	0.586204047	0.506346264	0.69935624	0.030544097	0.030544097	0	0	24	16	76	37	36	32	AC009948.7
ENSG00000174744	-0.299621924	4.318083449	0.15817241	0.358909063	0.103073461	0.263642989	0.030544097	0.030544097	0	0	630	427	736	557	625	559	BRMS1
ENSG00000168743	-0.2996028	4.492323173	0.157819722	0.358514143	0.10910622	0.274227139	0.030544097	0.030544097	0	0	713	436	918	602	769	595	NPNT
ENSG00000104897	-0.299569863	3.2225964	0.171321838	0.37723028	0.156756523	0.3452133	0.030544097	0.030544097	0	0	325	181	336	265	298	250	SF3A2
ENSG00000108604	-0.299484018	6.475236442	0.149361457	0.346356841	0.069082878	0.201993931	0.030544097	0.030544097	0	0	2750	1847	3500	2633	2647	2512	SMARCD2
ENSG00000258033	-0.299417914	0.802215336	0.286964366	0.516697695	0.328355237	0.544271462	0.030544097	0.030544097	0	0	61	27	68	57	44	47	RP11-350G24.2
ENSG00000272902	-0.299305662	0.253981299	0.295831336	0.526204569	0.343745372	0.557697508	0.030544097	0.030544097	0	0	38	27	36	32	41	26	RP11-299H21.1
ENSG00000234664	-0.299236002	4.449126812	0.158774621	0.359462672	0.194767306	0.396190431	0.030544097	0.030544097	0	0	584	422	1042	734	807	387	HMGN2P5
ENSG00000116885	-0.299218119	1.108957161	0.25713216	0.482719842	0.317685471	0.53304153	0.030544097	0.030544097	0	0	59	45	88	45	79	59	OSCP1
ENSG00000166794	-0.299173593	7.600915344	0.148293153	0.345262077	0.088510695	0.23806208	0.030544097	0.030544097	0	0	6033	3900	7859	6561	6039	4517	PPIB
ENSG00000110075	-0.299173456	7.981842752	0.147903526	0.344797333	0.098647255	0.256075018	0.030544097	0.030544097	0	0	7468	5841	9245	7839	8285	6110	PPP6R3
