ENSG_ids	PUM1 KD average	PUM2 KD average	PUM1 OE average	PUM2 OE average	NORAD 48h siRNA average	NORAD 24h OE average
ENSG00000258785		-0,711784408				
ENSG00000262999						
ENSG00000261231						
ENSG00000249484						
ENSG00000231683						
ENSG00000227466						
ENSG00000230140						
ENSG00000232628						
ENSG00000239921						
ENSG00000264707						
ENSG00000240405	0,317806372	0,544129134	0,546430888	0,074952962	-0,118115865	-0,595249968
ENSG00000258476						
ENSG00000261105		0,38002882				
ENSG00000234663						
ENSG00000163293		-1,654291404				
ENSG00000229042						
ENSG00000237101						
ENSG00000244300		0,939557295				
ENSG00000235899						
ENSG00000236133						
ENSG00000175873	0,220926244	-0,192037505	0,094489098	0,030138676	0,074349823	-0,03410601
ENSG00000265069						
ENSG00000236740						
ENSG00000234661						
ENSG00000229175						
ENSG00000226747		-0,337238829				
ENSG00000245571	-0,134180387	0,550004684	-0,050171696	-0,021548882	-0,044479131	-0,372367539
ENSG00000249497						
ENSG00000226803						
ENSG00000224957						
ENSG00000237877		1,390759728				
ENSG00000229005						
ENSG00000234264		-0,528489039				
ENSG00000234384						
ENSG00000267013						
ENSG00000251085		0,039343433				
ENSG00000248445		0,003689026				
ENSG00000250075		-0,095764244				
ENSG00000261156						
ENSG00000237907						
ENSG00000273341						
ENSG00000229051						
ENSG00000239677		0,122825476				
ENSG00000232564						
ENSG00000236849						
ENSG00000258334						
ENSG00000232667						
ENSG00000260249						
ENSG00000260930						
ENSG00000249383						
ENSG00000266053		-0,150228613				
ENSG00000250891						
ENSG00000246876						
ENSG00000222030						
ENSG00000259664						
ENSG00000261366		0,982783546				
ENSG00000233806		0,044310557				
ENSG00000257771						
ENSG00000233973						
ENSG00000251676		0,065912653				
ENSG00000259582						
ENSG00000262097						
ENSG00000224849						
ENSG00000257588						
ENSG00000263627						
ENSG00000257582						
ENSG00000261637						
ENSG00000225605						
ENSG00000226258						
ENSG00000261856						
ENSG00000260913						
ENSG00000271826_ENSG00000272184		-0,085020207				
ENSG00000230825		0,119217887				
ENSG00000223770						
ENSG00000227809						
ENSG00000250241						
ENSG00000234781						
ENSG00000260057						
ENSG00000235139						
ENSG00000251538						
ENSG00000203321						
ENSG00000272732	-0,482327209	-0,60951815	0,232155262	0,116011289	0,077575746	-0,144497003
ENSG00000227110		0,390398478				
ENSG00000237579						
ENSG00000225539						
ENSG00000260779						
ENSG00000267204						
ENSG00000234184						
ENSG00000228723						
ENSG00000258949						
ENSG00000229649						
ENSG00000250411						
ENSG00000231373						
ENSG00000230173						
ENSG00000267252						
ENSG00000234953						
ENSG00000234572						
ENSG00000105793						
ENSG00000236747						
ENSG00000260995						
ENSG00000251011						
ENSG00000237423						
ENSG00000260192						
ENSG00000256342						
ENSG00000234303						
ENSG00000227733		0,268187804				
ENSG00000228261						
ENSG00000236393	-0,132597083	-0,413766797	0,019806311	-0,516568109	0,101458491	-0,16035274
ENSG00000230945						
ENSG00000229056		-0,392706167				
ENSG00000253103						
ENSG00000230098	-0,01746613	-0,401048302	-0,1321494	-0,670121005	-0,156115925	-0,485749852
ENSG00000231851		-0,743649798				
ENSG00000250230						
ENSG00000237819	-0,092694748	-0,012005991	-0,401954239	-0,139951361	-0,388708704	-0,212244833
ENSG00000236268		0,46405062				
ENSG00000224294	-0,374634064	0,558533516	0,696198438	0,611879084	0,475073443	0,32788385
ENSG00000233926						
ENSG00000225768						
ENSG00000229108						
ENSG00000232655						
ENSG00000229563		0,042437144				
ENSG00000263499						
ENSG00000231742						
ENSG00000248318						
ENSG00000236977						
ENSG00000229466						
ENSG00000242687	-0,062025079	-0,044564604	0,049984201	-0,18529904	0,025429981	-0,076587813
ENSG00000234423						
ENSG00000266100						
ENSG00000233008						
ENSG00000251576						
ENSG00000266850						
ENSG00000267698		-0,098095018				
ENSG00000236751	0,123580284	-0,283165833	-0,334991661	-0,30891506	0,168757596	0,00114577
ENSG00000227463						
ENSG00000261807						
ENSG00000166329						
ENSG00000233077	-0,37942097	-0,230558716	0,177183885	-0,226419667	0,082627815	0,400780124
ENSG00000233008						
ENSG00000214803		-0,51984938				
ENSG00000232903		0,655029413				
ENSG00000231538						
ENSG00000249345		0,625984266				
ENSG00000239213	-0,074552758	0,246060849	-0,24627162	0,225757625	0,064959146	0,161737203
ENSG00000233527	0,095723705	-0,100347703	0,062852575	0,025510115	0,040624393	-0,219435071
ENSG00000223393		-0,113438411				
ENSG00000259779						
ENSG00000245149	-0,170135678	0,400222164	-0,012807154	-0,091488241	-0,16375038	0,25229248
ENSG00000256362						
ENSG00000258731						
ENSG00000225975	-0,151562467	-0,202052456	-0,206749173	-0,318418681	-0,125247271	-0,100060281
ENSG00000229671						
ENSG00000226598		1,186356104				
ENSG00000259456	0,083926805	0,34895635	0,104651779	0,08371477	0,07981245	0,320018981
ENSG00000251600		0,76282777				
ENSG00000256022						
ENSG00000226440_ENSG00000266888						
ENSG00000264301	0,142672516	-0,004205975	-0,389176653	0,005596018	0,011163753	0,026687846
ENSG00000257259						
ENSG00000244791						
ENSG00000250582						
ENSG00000266290						
ENSG00000227964	0,269561096	0,456280244	0,004914603	-0,016020531	-0,218219395	-0,256844104
ENSG00000238184						
ENSG00000236497						
ENSG00000230943		1,309958176				
ENSG00000264672	-0,217273141	0,829911848	0,115053599	-0,236780584	0,101568148	-0,183019711
ENSG00000228484		0,326190364				
ENSG00000256659						
ENSG00000265888						
ENSG00000234948		1,015796584				
ENSG00000255367		0,374316173				
ENSG00000265843	-0,175750966	-0,217094932	0,102545028	0,257315049	0,201254997	0,281294555
ENSG00000266729						
ENSG00000266916	0,007167753	-0,002467277	-0,251244943	0,203969699	0,105635615	0,004331751
ENSG00000261656						
ENSG00000265313						
ENSG00000256699						
ENSG00000245812		-0,501950007				
ENSG00000232445		0,243960296				
ENSG00000239322_ENSG00000272423	-0,009874352	0,02688037	-0,30754791	-0,130936662	-0,180783567	-0,018789521
ENSG00000267302	-0,099484881	-0,010002805	0,040684775	0,399458298	-0,278583185	0,320526997
ENSG00000223442						
ENSG00000231663	-0,195103957	0,127824404	-0,55673179	-0,157124298	0,063274961	-0,213461252
ENSG00000253311		0,071259419				
ENSG00000228624	0,149333194	-0,268684397	-0,517684425	-0,013193169	-0,147730869	-0,068670029
ENSG00000226097						
ENSG00000197670						
ENSG00000254275						
ENSG00000228956						
ENSG00000250548	0,156673952	-0,089649445	-0,352381356	-0,317006806	-0,078062251	-0,11686221
ENSG00000228044						
ENSG00000224008_ENSG00000272290						
ENSG00000224141						
ENSG00000253165						
ENSG00000225870						
ENSG00000250433						
ENSG00000271133	-0,289365512	0,659235787	0,105351859	0,059647389	0,081949012	-0,193081158
ENSG00000251018						
ENSG00000260323_ENSG00000249694	-0,415675348	-0,002995493	0,294202566	-0,363668338	-0,248639825	0,288297987
ENSG00000233997						
ENSG00000253593						
ENSG00000229311_ENSG00000233651						
ENSG00000255120						
ENSG00000231304						
ENSG00000241570						
ENSG00000253236						
ENSG00000225084						
ENSG00000233215	-0,482493766	0,593837242	-0,124150865	-0,041524855	-0,385847618	0,042154558
ENSG00000251218						
ENSG00000237626						
ENSG00000248210						
ENSG00000253978						
ENSG00000234902	-0,459920368	-0,366712852	-0,23207203	-0,420807962	0,035778992	0,080079245
ENSG00000224832						
ENSG00000234715						
ENSG00000231107						
ENSG00000261781						
ENSG00000237976	-0,003582137	1,206515186	0,144710129	-0,04397024	-0,132945001	0,298757683
ENSG00000237505						
ENSG00000261715						
ENSG00000255970						
ENSG00000215241						
ENSG00000262884		-0,845003637				
ENSG00000234210		-0,016340078				
ENSG00000248332						
ENSG00000267337						
ENSG00000225806		0,192845816				
ENSG00000251169						
ENSG00000233334						
ENSG00000270174						
ENSG00000249082						
ENSG00000236990						
ENSG00000254042						
ENSG00000269985						
ENSG00000236991						
ENSG00000235535						
ENSG00000244541						
ENSG00000224559	-0,372353071	0,323341707	0,112045783	0,474895811	0,034710557	0,113029617
ENSG00000264630						
ENSG00000247131						
ENSG00000255476						
ENSG00000229699						
ENSG00000223646		-0,001755181				
ENSG00000225986						
ENSG00000229127		-0,449931355				
ENSG00000243550						
ENSG00000253647						
ENSG00000261404						
ENSG00000234520	-0,319862854	-0,406172688	-0,581237075	-0,243998357	-0,140321447	0,130254919
ENSG00000228397		0,205492883				
ENSG00000249419						
ENSG00000246308		0,122825476				
ENSG00000266921		-0,761124151				
ENSG00000255517	0,094253088	0,091467947	-0,25913766	-0,235800242	-0,031620741	0,139650365
ENSG00000245466						
ENSG00000224081	0,280223706	0,532335352	0,114289486	0,231557906	0,166649425	-0,213972533
ENSG00000231806	-0,083172872	0,277216972	0,147514543	-0,083749287	0,39649124	0,101498485
ENSG00000245648	0,02650421	0,261778728	0,071807929	0,076089985	-0,03510975	-0,167613088
ENSG00000267659						
ENSG00000226527						
ENSG00000226026		-0,935386098				
ENSG00000227517						
ENSG00000235461						
ENSG00000259446						
ENSG00000253686		-0,551745964				
ENSG00000258123		0,791996166				
ENSG00000256560						
ENSG00000227945						
ENSG00000267603		0,044310557				
ENSG00000262466_ENSG00000242908						
ENSG00000222018						
ENSG00000225948		-0,193546488				
ENSG00000249500						
ENSG00000235257	0,094730601	-0,328671826	0,123741139	-0,068346018	0,279985348	-0,171288278
ENSG00000254211						
ENSG00000228812						
ENSG00000226953		0,326190364				
ENSG00000256888						
ENSG00000260785		-0,311912501				
ENSG00000260433						
ENSG00000250007						
ENSG00000241336						
ENSG00000256508						
ENSG00000236513						
ENSG00000250514						
ENSG00000226101						
ENSG00000241324						
ENSG00000250266						
ENSG00000224391						
ENSG00000225431						
ENSG00000231987						
ENSG00000231890		-0,546010014				
ENSG00000260876						
ENSG00000219445						
ENSG00000231944_ENSG00000269878						
ENSG00000262966		-0,348023703				
ENSG00000159216		0,067986142				
ENSG00000224445						
ENSG00000234007						
ENSG00000260737		-0,991710305				
ENSG00000226497						
ENSG00000237764		-0,943219719				
ENSG00000203650		0,848410755				
ENSG00000256751						
ENSG00000268686	-0,158225768	-0,316799345	-0,167745292	0,098424483	-0,103969104	-0,110233666
ENSG00000224788						
ENSG00000236155						
ENSG00000232310	-0,163508755	-0,201741201	-0,139214099	-0,133515057	-0,063364126	-0,031379835
ENSG00000236340						
ENSG00000236064		0,347769238				
ENSG00000230392	0,086599079	0,455315843	0,29493871	0,167695969	0,310785962	0,122349495
ENSG00000255727						
ENSG00000237643		0,407054842				
ENSG00000225938						
ENSG00000198358						
ENSG00000244040		-0,079279293				
ENSG00000236252						
ENSG00000246740						
ENSG00000237989						
ENSG00000233288		-0,462459032				
ENSG00000232412		-0,001755181				
ENSG00000232892						
ENSG00000259520						
ENSG00000261148_ENSG00000255916						
ENSG00000260832						
ENSG00000227274						
ENSG00000257741						
ENSG00000232837						
ENSG00000234037_ENSG00000224613						
ENSG00000237461		-0,157887765				
ENSG00000254508						
ENSG00000256321		1,29674659				
ENSG00000259572						
ENSG00000260980_ENSG00000248844						
ENSG00000244945	-0,158297111	-0,255017411	0,32529396	0,676495474	0,44413612	0,238747844
ENSG00000260862		-0,351443643				
ENSG00000225940						
ENSG00000257747						
ENSG00000235410						
ENSG00000232606						
ENSG00000230523						
ENSG00000234263						
ENSG00000225376						
ENSG00000230768						
ENSG00000237886		0,240250202				
ENSG00000231605						
ENSG00000231652		1,597873367				
ENSG00000244198_ENSG00000244479						
ENSG00000237208		-0,399893148				
ENSG00000225564						
ENSG00000248174						
ENSG00000225062						
ENSG00000267065						
ENSG00000223786						
ENSG00000269072						
ENSG00000226706						
ENSG00000225973	0,114974393	-0,073141323	0,123846007	0,154152219	-0,019040093	0,238497638
ENSG00000236617		-0,0810687				
ENSG00000254811						
ENSG00000254562						
ENSG00000249584						
ENSG00000238156						
ENSG00000228878		0,41244779				
ENSG00000270332		0,520963442				
ENSG00000168594						
ENSG00000227467						
ENSG00000258977						
ENSG00000237658						
ENSG00000237057						
ENSG00000248132						
ENSG00000268095		0,216549946				
ENSG00000232160	-0,124657365	-0,01402736	0,072390025	-0,011765793	-0,069347463	-0,098687717
ENSG00000246211						
ENSG00000249106						
ENSG00000246394						
ENSG00000269964						
ENSG00000260286						
ENSG00000230061						
ENSG00000226903						
ENSG00000261184						
ENSG00000250954		1,431164597				
ENSG00000223659						
ENSG00000226484_ENSG00000272999						
ENSG00000251279		0,178305258				
ENSG00000245311						
ENSG00000231407						
ENSG00000248529						
ENSG00000251504						
ENSG00000237468						
ENSG00000235733						
ENSG00000203739		-0,919403932				
ENSG00000266970	0,177147065	0,897254007	0,397921053	0,206005282	0,154038249	0,00578535
ENSG00000261697						
ENSG00000228308						
ENSG00000231131		0,306648338				
ENSG00000236519_ENSG00000273393		0,845522824				
ENSG00000259293						
ENSG00000260102						
ENSG00000236795						
ENSG00000261095						
ENSG00000267123	-0,051934524	0,255072738	0,188088381	0,295243097	0,009477009	-0,276986984
ENSG00000197852						
ENSG00000226825						
ENSG00000258274						
ENSG00000251128						
ENSG00000260083	0,010097933	0,322611731	-0,023700209	-0,046346541	-0,081480241	-0,323285982
ENSG00000260750		1,186356104				
ENSG00000262188						
ENSG00000229102						
ENSG00000232458						
ENSG00000236461						
ENSG00000224718						
ENSG00000262585		0,344307253				
ENSG00000258733		-0,339368067				
ENSG00000250313						
ENSG00000224995						
ENSG00000224017						
ENSG00000228714						
ENSG00000249534						
ENSG00000236720						
ENSG00000237233						
ENSG00000224865						
ENSG00000245534		-0,081937217				
ENSG00000244302						
ENSG00000258826						
ENSG00000238284						
ENSG00000233569						
ENSG00000245928						
ENSG00000254427		-0,933741101				
ENSG00000254968						
ENSG00000233968						
ENSG00000267709						
ENSG00000235527		-0,435757549				
ENSG00000247416_ENSG00000261999	0,52075726	-0,322424577	-0,172118352	-0,20361343	0,28966593	0,202975612
ENSG00000248505						
ENSG00000262833						
ENSG00000249201						
ENSG00000249364						
ENSG00000251323		-0,21784395				
ENSG00000228740						
ENSG00000260420						
ENSG00000145075		1,846762462				
ENSG00000249352		-0,091853574				
ENSG00000267522						
ENSG00000237476						
ENSG00000255314						
ENSG00000255084						
ENSG00000259163						
ENSG00000261891_ENSG00000232352		0,431899946				
ENSG00000258039						
ENSG00000256195						
ENSG00000251059						
ENSG00000256746						
ENSG00000255178						
ENSG00000250739						
ENSG00000237292						
ENSG00000250546	0,125662467	0,029861198	0,114388736	-0,002724443	-0,556986392	-0,399193563
ENSG00000233396	0,05984189	0,328770909	0,170548153	0,416119027	0,125619992	0,060593286
ENSG00000259351						
ENSG00000245832						
ENSG00000229433						
ENSG00000229261		-0,239369032				
ENSG00000228127						
ENSG00000235455						
ENSG00000237914						
ENSG00000251210						
ENSG00000233154						
ENSG00000250417						
ENSG00000269793		0,681135934				
ENSG00000250062						
ENSG00000245281		0,658112165				
ENSG00000250634						
ENSG00000231789	0,046822886	0,151639389	0,107864118	0,016456714	0,143470028	-0,053185442
ENSG00000245719						
ENSG00000258630						
ENSG00000249326						
ENSG00000249343						
ENSG00000224944						
ENSG00000257762						
ENSG00000236078						
ENSG00000228309						
ENSG00000236137	-0,171068616	0,032185563	0,222359464	0,35752513	0,378642713	0,346703686
ENSG00000198491						
ENSG00000257859		0,617976925				
ENSG00000228392						
ENSG00000236354						
ENSG00000233682		0,465805801				
ENSG00000250819						
ENSG00000260599						
ENSG00000248538	0,005303981	0,053007957	0,157584984	-0,103729989	0,084049199	0,001981022
ENSG00000261615						
ENSG00000221817	-0,203148914	0,048502509	-0,025036543	0,066087908	0,077746205	-0,004875491
ENSG00000231365	0,010644211	0,050061004	0,024046193	-0,029868013	0,026630358	0,120261571
ENSG00000236951_ENSG00000235059						
ENSG00000249521						
ENSG00000258136						
ENSG00000261558						
ENSG00000254334						
ENSG00000250579						
ENSG00000235643		1,574867701				
ENSG00000232077						
ENSG00000259964						
ENSG00000249699						
ENSG00000230500						
ENSG00000225640						
ENSG00000246541						
ENSG00000227258		-0,394150831				
ENSG00000249825						
ENSG00000253455						
ENSG00000232624						
ENSG00000260469						
ENSG00000261645		-0,716148895				
ENSG00000260088						
ENSG00000272692		2,015615838				
ENSG00000248738						
ENSG00000242428						
ENSG00000225437						
ENSG00000246084						
ENSG00000229876						
ENSG00000236511						
ENSG00000228888						
ENSG00000253608						
ENSG00000250198						
ENSG00000245552	-0,350525916	-0,484078129	0,110180391	-0,052922763	0,279458682	-0,047012821
ENSG00000233365						
ENSG00000232104		-0,663780839				
